title,rating,count
Thunderbolt and Lightfoot ,3.3333333333333335,3
Tristram Shandy: A Cock and Bull Story ,3.3333333333333335,3
Where the Money Is ,3.3333333333333335,3
Whiskey Tango Foxtrot ,3.3333333333333335,3
Wicker Park ,3.3333333333333335,3
...And Justice for All ,3.1666666666666665,3
Affliction ,3.1666666666666665,3
Austenland ,3.1666666666666665,3
Auto Focus ,3.1666666666666665,3
Because of Winn-Dixie ,3.1666666666666665,3
Block Party ,3.1666666666666665,3
"Bride of Frankenstein, The ",3.1666666666666665,3
"Bright Lights, Big City ",3.1666666666666665,3
Cars 2 ,3.1666666666666665,3
Children of the Damned ,3.1666666666666665,3
Cradle Will Rock ,3.1666666666666665,3
Educating Rita ,3.1666666666666665,3
Family Plot ,3.1666666666666665,3
Frantic ,3.1666666666666665,3
Gerry ,3.1666666666666665,3
Going the Distance ,3.1666666666666665,3
Grass ,3.1666666666666665,3
Grave Encounters ,3.1666666666666665,3
Gummo ,3.1666666666666665,3
Gunga Din ,3.1666666666666665,3
Hair ,3.1666666666666665,3
Herbie: Fully Loaded ,3.1666666666666665,3
It's All Gone Pete Tong ,3.1666666666666665,3
Leaves of Grass ,3.1666666666666665,3
Lockout ,3.1666666666666665,3
"Love Song for Bobby Long, A ",3.1666666666666665,3
"Lovely Bones, The ",3.1666666666666665,3
Man on a Ledge ,3.1666666666666665,3
Metallica: Some Kind of Monster ,3.1666666666666665,3
"Nanny Diaries, The ",3.1666666666666665,3
Night of the Creeps ,3.1666666666666665,3
Only the Lonely ,3.1666666666666665,3
Play Time ,3.1666666666666665,3
Pootie Tang ,3.1666666666666665,3
Restrepo ,3.1666666666666665,3
Romeo Is Bleeding ,3.1666666666666665,3
Roots ,3.1666666666666665,3
Saw V ,3.1666666666666665,3
"See No Evil, Hear No Evil ",3.1666666666666665,3
Speed Racer ,3.1666666666666665,3
Storytelling ,3.1666666666666665,3
"Strangers, The ",3.1666666666666665,3
The Great Raid ,3.1666666666666665,3
The Odyssey ,3.1666666666666665,3
"Tigger Movie, The ",3.1666666666666665,3
"Upside of Anger, The ",3.1666666666666665,3
Upstream Color ,3.1666666666666665,3
Wall Street: Money Never Sleeps ,3.1666666666666665,3
What Planet Are You From? ,3.1666666666666665,3
"What's Up, Tiger Lily? ",3.1666666666666665,3
White Man's Burden ,3.1666666666666665,3
"Witches, The ",3.1666666666666665,3
12 Rounds ,3.0,3
"Adventures of Ichabod and Mr. Toad, The ",3.0,3
Ali G Indahouse ,3.0,3
"Bachelor and the Bobby-Soxer, The ",3.0,3
Bad News Bears ,3.0,3
Baywatch ,3.0,3
Because I Said So ,3.0,3
Black Christmas ,3.0,3
Black Rain ,3.0,3
Blue Collar Comedy Tour: The Movie ,3.0,3
"Bounty, The ",3.0,3
Bushwhacked ,3.0,3
Captain Horatio Hornblower R.N. ,3.0,3
Casanova ,3.0,3
Creep ,3.0,3
Critters ,3.0,3
Dark Blue ,3.0,3
Every Which Way But Loose ,3.0,3
Free Enterprise ,3.0,3
G.I. Joe: Retaliation ,3.0,3
Gangster No. 1 ,3.0,3
Halloween H20: 20 Years Later ,3.0,3
Harlem Nights ,3.0,3
I Am David ,3.0,3
Impostor ,3.0,3
Ladybugs ,3.0,3
Last Knights ,3.0,3
Laurel Canyon ,3.0,3
Life with Mikey ,3.0,3
Living Out Loud ,3.0,3
"Losers, The ",3.0,3
Love and Basketball ,3.0,3
"Manhattan Project, The ",3.0,3
Meet the Feebles ,3.0,3
"Million Dollar Hotel, The ",3.0,3
Miss Peregrine's Home for Peculiar Children ,3.0,3
Nadine ,3.0,3
"Newton Boys, The ",3.0,3
Opera ,3.0,3
Peeping Tom ,3.0,3
Planet 51 ,3.0,3
Robot & Frank ,3.0,3
Set It Off ,3.0,3
Shanghai Triad ,3.0,3
Shut Up & Sing ,3.0,3
Taking Woodstock ,3.0,3
Tideland ,3.0,3
Tough Guys ,3.0,3
Tremors 3: Back to Perfection ,3.0,3
Twilight Zone: The Movie ,3.0,3
Twin Dragons ,3.0,3
Unforgettable ,3.0,3
War Horse ,3.0,3
Welcome to Sarajevo ,3.0,3
White Sands ,3.0,3
Widows' Peak ,3.0,3
Wuthering Heights ,3.0,3
"Zero Theorem, The ",3.0,3
After the Thin Man ,2.8333333333333335,3
Anything Else ,2.8333333333333335,3
Balls of Fury ,2.8333333333333335,3
Blood: The Last Vampire ,2.8333333333333335,3
City by the Sea ,2.8333333333333335,3
City of Ember ,2.8333333333333335,3
"City of Women, The ",2.8333333333333335,3
"Claim, The ",2.8333333333333335,3
D.E.B.S. ,2.8333333333333335,3
Delirious ,2.8333333333333335,3
Deuce Bigalow: European Gigolo ,2.8333333333333335,3
Diary of the Dead ,2.8333333333333335,3
"Doom Generation, The ",2.8333333333333335,3
Eddie the Eagle ,2.8333333333333335,3
Er ist wieder da ,2.8333333333333335,3
Eye in the Sky ,2.8333333333333335,3
Feast ,2.8333333333333335,3
"Flower of My Secret, The ",2.8333333333333335,3
Four Christmases ,2.8333333333333335,3
Haywire ,2.8333333333333335,3
Holy Smoke ,2.8333333333333335,3
In the Cut ,2.8333333333333335,3
"Incredible Burt Wonderstone, The ",2.8333333333333335,3
Killer Elite ,2.8333333333333335,3
Legion ,2.8333333333333335,3
Letters to Juliet ,2.8333333333333335,3
Miss March ,2.8333333333333335,3
Murder by Death ,2.8333333333333335,3
Nancy Drew ,2.8333333333333335,3
"Night Listener, The ",2.8333333333333335,3
Paint Your Wagon ,2.8333333333333335,3
Rumor Has It... ,2.8333333333333335,3
"Shaggy D.A., The ",2.8333333333333335,3
She's Out of Control ,2.8333333333333335,3
Soapdish ,2.8333333333333335,3
The Drop ,2.8333333333333335,3
The Great Train Robbery ,2.8333333333333335,3
"Thousand Words, A ",2.8333333333333335,3
Treasure Island ,2.8333333333333335,3
Two Night Stand ,2.8333333333333335,3
White Dog ,2.8333333333333335,3
10 Items or Less ,2.6666666666666665,3
187,2.6666666666666665,3
1941,2.6666666666666665,3
Alvin and the Chipmunks: The Squeakquel ,2.6666666666666665,3
Billy Jack ,2.6666666666666665,3
Cannibal Holocaust ,2.6666666666666665,3
"Cave, The ",2.6666666666666665,3
"Clan of the Cave Bear, The ",2.6666666666666665,3
Cube Zero ,2.6666666666666665,3
Earthquake ,2.6666666666666665,3
Everything Must Go ,2.6666666666666665,3
"Final Destination, The ",2.6666666666666665,3
Fire Down Below ,2.6666666666666665,3
Formula 51 ,2.6666666666666665,3
"Game Plan, The ",2.6666666666666665,3
Getting Even with Dad ,2.6666666666666665,3
Hanging Up ,2.6666666666666665,3
Hardball ,2.6666666666666665,3
Hope Floats ,2.6666666666666665,3
How Do You Know ,2.6666666666666665,3
"Hunting Party, The ",2.6666666666666665,3
I Love You to Death ,2.6666666666666665,3
Immortals ,2.6666666666666665,3
"In Crowd, The ",2.6666666666666665,3
Insidious ,2.6666666666666665,3
King Solomon's Mines ,2.6666666666666665,3
"Last Dragon, The ",2.6666666666666665,3
Major League II ,2.6666666666666665,3
Malibu's Most Wanted ,2.6666666666666665,3
Mindhunters ,2.6666666666666665,3
"Minus Man, The ",2.6666666666666665,3
Mr. 3000 ,2.6666666666666665,3
Mr. Woodcock ,2.6666666666666665,3
Red Heat ,2.6666666666666665,3
Scream 4 ,2.6666666666666665,3
Silver Bullet ,2.6666666666666665,3
Summer Catch ,2.6666666666666665,3
The Boss ,2.6666666666666665,3
The Handmaiden ,2.6666666666666665,3
The Hitman's Bodyguard ,2.6666666666666665,3
Tyler Perry's Diary of a Mad Black Woman ,2.6666666666666665,3
Valentine's Day ,2.6666666666666665,3
Virus ,2.6666666666666665,3
"Vow, The ",2.6666666666666665,3
What If ,2.6666666666666665,3
"Adventures of Huck Finn, The ",2.5,3
American Me ,2.5,3
Anywhere But Here ,2.5,3
Avalanche ,2.5,3
Birth ,2.5,3
Black Mass ,2.5,3
Caveman ,2.5,3
"Collector, The ",2.5,3
Concussion ,2.5,3
"Corruptor, The ",2.5,3
"Crow: Salvation, The ",2.5,3
Curse of the Golden Flower ,2.5,3
"Curse of the Jade Scorpion, The ",2.5,3
Evangelion: 3.0 You Can ,2.5,3
Exorcist: The Beginning ,2.5,3
Extreme Measures ,2.5,3
"Fast, Cheap & Out of Control ",2.5,3
Ghosts of Girlfriends Past ,2.5,3
"Guilt Trip, The ",2.5,3
Jobs ,2.5,3
Love Potion #9 ,2.5,3
Max Keeble's Big Move ,2.5,3
Meet the Spartans ,2.5,3
Pan ,2.5,3
Phantasm II ,2.5,3
Playing God ,2.5,3
"Reaping, The ",2.5,3
Rock Star ,2.5,3
Tall Tale ,2.5,3
That's My Boy ,2.5,3
To Be or Not to Be ,2.5,3
Unbroken ,2.5,3
Zoolander 2 ,2.5,3
"Adventures of Pluto Nash, The ",2.3333333333333335,3
Against All Odds ,2.3333333333333335,3
Babylon A.D. ,2.3333333333333335,3
Battleship ,2.3333333333333335,3
Big Business ,2.3333333333333335,3
"Big Green, The ",2.3333333333333335,3
Blood and Wine ,2.3333333333333335,3
"Cat from Outer Space, The ",2.3333333333333335,3
Cobra ,2.3333333333333335,3
Curly Sue ,2.3333333333333335,3
Destiny Turns on the Radio ,2.3333333333333335,3
Drinking Buddies ,2.3333333333333335,3
Dumb and Dumber To ,2.3333333333333335,3
Fool's Gold ,2.3333333333333335,3
Greenberg ,2.3333333333333335,3
Guess Who ,2.3333333333333335,3
Herbie Goes to Monte Carlo ,2.3333333333333335,3
Home Fries ,2.3333333333333335,3
Hoodlum ,2.3333333333333335,3
"Invisible, The ",2.3333333333333335,3
Kull the Conqueror ,2.3333333333333335,3
Leap of Faith ,2.3333333333333335,3
License to Drive ,2.3333333333333335,3
License to Wed ,2.3333333333333335,3
Paparazzi ,2.3333333333333335,3
Poison Ivy II ,2.3333333333333335,3
Poison Ivy: New Seduction ,2.3333333333333335,3
"Pope of Greenwich Village, The ",2.3333333333333335,3
Remo Williams: The Adventure Begins ,2.3333333333333335,3
"Scout, The ",2.3333333333333335,3
Shakes the Clown ,2.3333333333333335,3
Steamboat Willie ,2.3333333333333335,3
Steel ,2.3333333333333335,3
The Fate of the Furious ,2.3333333333333335,3
Urban Cowboy ,2.3333333333333335,3
Airport ,2.1666666666666665,3
American Pie Presents: The Book of Love ,2.1666666666666665,3
Barbershop 2: Back in Business ,2.1666666666666665,3
Basic Instinct 2 ,2.1666666666666665,3
"Boy Who Could Fly, The ",2.1666666666666665,3
Buddy ,2.1666666666666665,3
Ghost in the Shell 2: Innocence ,2.1666666666666665,3
Halloween III: Season of the Witch ,2.1666666666666665,3
"House of Mirth, The ",2.1666666666666665,3
"In-Laws, The ",2.1666666666666665,3
Land Before Time III: The Time of the Great Giving ,2.1666666666666665,3
Little Black Book ,2.1666666666666665,3
Max Payne ,2.1666666666666665,3
Meet Wally Sparks ,2.1666666666666665,3
"Next Best Thing, The ",2.1666666666666665,3
Out to Sea ,2.1666666666666665,3
Piranha 3DD ,2.1666666666666665,3
Pulse ,2.1666666666666665,3
Run All Night ,2.1666666666666665,3
School Daze ,2.1666666666666665,3
Stretch ,2.1666666666666665,3
Tooth Fairy ,2.1666666666666665,3
Valley Girl ,2.1666666666666665,3
Aces: Iron Eagle III ,2.0,3
Air Bud: Golden Receiver ,2.0,3
Alligator ,2.0,3
Bad Words ,2.0,3
"Banger Sisters, The ",2.0,3
Beyond the Poseidon Adventure ,2.0,3
Boys and Girls ,2.0,3
Breakin' ,2.0,3
Burnt ,2.0,3
Disturbing Behavior ,2.0,3
Friday the 13th Part VIII: Jason Takes Manhattan ,2.0,3
Halloween: Resurrection ,2.0,3
High School Musical ,2.0,3
Kika ,2.0,3
Killer Klowns from Outer Space ,2.0,3
Millennium ,2.0,3
Navy Seals ,2.0,3
New Year's Eve ,2.0,3
Nightwatch ,2.0,3
RV ,2.0,3
Ride Along 2 ,2.0,3
Spy Kids 3-D: Game Over ,2.0,3
Superhero Movie ,2.0,3
"Texas Chainsaw Massacre 2, The ",2.0,3
The Chumscrubber ,2.0,3
Timeline ,2.0,3
Two Girls and a Guy ,2.0,3
Under the Rainbow ,2.0,3
Witchfinder General ,2.0,3
Back to the Beach ,1.8333333333333333,3
"Beautician and the Beast, The ",1.8333333333333333,3
Blue Chips ,1.8333333333333333,3
"Deep End, The ",1.8333333333333333,3
Maid to Order ,1.8333333333333333,3
Making Mr. Right ,1.8333333333333333,3
Meteor ,1.8333333333333333,3
Perfect ,1.8333333333333333,3
Pet Sematary II ,1.8333333333333333,3
R.I.P.D. ,1.8333333333333333,3
Wildcats ,1.8333333333333333,3
Young Einstein ,1.8333333333333333,3
Action Jackson ,1.6666666666666667,3
Amityville 3-D ,1.6666666666666667,3
Baby Geniuses ,1.6666666666666667,3
Bones ,1.6666666666666667,3
Breakin' 2: Electric Boogaloo ,1.6666666666666667,3
Death Note ,1.6666666666666667,3
Death Wish 2 ,1.6666666666666667,3
Iron Eagle II ,1.6666666666666667,3
"Like Father, Like Son ",1.6666666666666667,3
Missing in Action 2: The Beginning ,1.6666666666666667,3
Not Without My Daughter ,1.6666666666666667,3
Phantasm IV: Oblivion ,1.6666666666666667,3
Return to the Blue Lagoon ,1.6666666666666667,3
Tango & Cash ,1.6666666666666667,3
Alvin and the Chipmunks ,1.5,3
Amityville 1992: It's About Time ,1.5,3
Arthur 2: On the Rocks ,1.5,3
Caddyshack II ,1.5,3
"Crew, The ",1.5,3
Darkness ,1.5,3
Deadly Friend ,1.5,3
FearDotCom ,1.5,3
Ghost Dad ,1.5,3
Over the Top ,1.5,3
Urban Legends: Final Cut ,1.5,3
Corky Romano ,1.3333333333333333,3
Date with an Angel ,1.3333333333333333,3
Drowning Mona ,1.3333333333333333,3
Let's Go to Prison ,1.3333333333333333,3
Maximum Overdrive ,1.3333333333333333,3
Stay Alive ,1.3333333333333333,3
American Pie Presents The Naked Mile ,1.1666666666666667,3
Amityville: Dollhouse ,1.1666666666666667,3
Yogi Bear ,1.1666666666666667,3
Captain America ,1.0,3
Fathers' Day ,1.0,3
Fifty Shades of Grey ,1.0,3
Iron Eagle IV ,1.0,3
The Huntsman Winter's War ,1.0,3
Date Movie ,0.8333333333333334,3
Disaster Movie ,0.8333333333333334,3
From Justin to Kelly ,0.8333333333333334,3
It's Pat ,0.8333333333333334,3
Belle époque ,5.0,2
Come and See ,5.0,2
Enter the Void ,5.0,2
Heidi Fleiss: Hollywood Madam ,5.0,2
Jonah Who Will Be 25 in the Year 2000 ,5.0,2
Lamerica ,5.0,2
Lesson Faust ,5.0,2
12 Chairs ,4.75,2
3 Idiots ,4.75,2
"Affair of Love, An ",4.75,2
Anne of Green Gables: The Sequel ,4.75,2
"Awful Truth, The ",4.75,2
Beautiful People ,4.75,2
"Best of Youth, The ",4.75,2
Dead Man's Shoes ,4.75,2
Doctor Who: A Christmas Carol ,4.75,2
Gentlemen of Fortune ,4.75,2
Gozu ,4.75,2
Happy Together ,4.75,2
Hunger ,4.75,2
"Imposter, The ",4.75,2
Journey to the West: Conquering the Demons ,4.75,2
My Dinner with André ,4.75,2
Reefer Madness: The Movie Musical ,4.75,2
Rififi ,4.75,2
Sherlock - A Study in Pink ,4.75,2
The Blue Planet ,4.75,2
The Godfather Trilogy: 1972-1990 ,4.75,2
The Pacific ,4.75,2
Victory ,4.75,2
"Wild Parrots of Telegraph Hill, The ",4.75,2
"World of Apu, The ",4.75,2
13th ,4.5,2
American Made ,4.5,2
Android ,4.5,2
"Atomic Cafe, The ",4.5,2
Beloved ,4.5,2
Benji the Hunted ,4.5,2
Bone Tomahawk ,4.5,2
"Boss of It All, The ",4.5,2
Cocaine Cowboys ,4.5,2
Cold Fish ,4.5,2
"Colonel Chabert, Le ",4.5,2
Cosmos,4.5,2
"Cup, The ",4.5,2
Deathtrap ,4.5,2
Divorce - Italian Style ,4.5,2
Eddie Izzard: Dress to Kill ,4.5,2
Elling ,4.5,2
Filth ,4.5,2
Flirting ,4.5,2
Frozen Planet ,4.5,2
Hands on a Hard Body ,4.5,2
Hangar 18 ,4.5,2
"Holy Mountain, The ",4.5,2
Hour of the Wolf ,4.5,2
"Hush... Hush, Sweet Charlotte ",4.5,2
"Impostors, The ",4.5,2
"Incredibly True Adventure of Two Girls in Love, The ",4.5,2
"Jetée, La ",4.5,2
La Cérémonie ,4.5,2
"Lavender Hill Mob, The ",4.5,2
Like Stars on Earth ,4.5,2
"Lion King 1½, The ",4.5,2
Marat/Sade ,4.5,2
Miss Sloane ,4.5,2
Moby Dick ,4.5,2
Monsieur Lazhar ,4.5,2
"Most Hated Family in America, The ",4.5,2
Oklahoma! ,4.5,2
Orlando ,4.5,2
Palookaville ,4.5,2
Piper ,4.5,2
"Place in the Sun, A ",4.5,2
Ponette ,4.5,2
"Promise, The ",4.5,2
Thief ,4.5,2
Thirty-Two Short Films About Glenn Gould ,4.5,2
"Times of Harvey Milk, The ",4.5,2
Train of Life ,4.5,2
Under the Sand ,4.5,2
Welcome to the Sticks ,4.5,2
What Ever Happened to Baby Jane? ,4.5,2
When the Cat's Away ,4.5,2
With a Friend Like Harry... ,4.5,2
World of Tomorrow ,4.5,2
20 Feet from Stardom ,4.25,2
4 Little Girls ,4.25,2
After Life ,4.25,2
All Watched Over by Machines of Loving Grace ,4.25,2
All the Real Girls ,4.25,2
All-Star Superman ,4.25,2
Amazon Women on the Moon ,4.25,2
Asterix and Cleopatra ,4.25,2
Battlestar Galactica: The Plan ,4.25,2
Berlin Calling ,4.25,2
"Big Red One, The ",4.25,2
Biutiful ,4.25,2
Blow-Out ,4.25,2
Brother's Keeper ,4.25,2
Candy ,4.25,2
"Cement Garden, The ",4.25,2
"Chinese Ghost Story, A ",4.25,2
"Corbeau, Le ",4.25,2
"Cottage, The ",4.25,2
"Cruise, The ",4.25,2
"Cry, the Beloved Country ",4.25,2
"Damned United, The ",4.25,2
Dark Blue World ,4.25,2
Dave Chappelle: For What it's Worth ,4.25,2
Dead or Alive: Hanzaisha ,4.25,2
Devil's Playground ,4.25,2
Doctor Who: The Husbands of River Song ,4.25,2
Forgotten Silver ,4.25,2
Goal! The Dream Begins ,4.25,2
Going Clear: Scientology and the Prison of Belief ,4.25,2
Hector and the Search for Happiness ,4.25,2
"Hidden Fortress, The ",4.25,2
Housebound ,4.25,2
How to Succeed in Business Without Really Trying ,4.25,2
I Was a Male War Bride ,4.25,2
I'm Not Scared ,4.25,2
Impromptu ,4.25,2
Intact ,4.25,2
It's Such a Beautiful Day ,4.25,2
Left Behind: The Movie ,4.25,2
"Leopard, The ",4.25,2
"Loved Ones, The ",4.25,2
"Lovers of the Arctic Circle, The ",4.25,2
Manufacturing Consent: Noam Chomsky and the Media ,4.25,2
Marwencol ,4.25,2
Mildred Pierce ,4.25,2
Mind Game ,4.25,2
My Architect: A Son's Journey ,4.25,2
Nobody Knows ,4.25,2
Nymphomaniac: Volume I ,4.25,2
P.S. ,4.25,2
Paddington 2 ,4.25,2
"Perfect Candidate, A ",4.25,2
"Perfect Plan, A ",4.25,2
Perfect Sense ,4.25,2
Point of No Return ,4.25,2
Police Story ,4.25,2
Pom Poko ,4.25,2
Priceless ,4.25,2
Promises ,4.25,2
"Public Enemy, The ",4.25,2
"Quiet Earth, The ",4.25,2
Rare Exports: A Christmas Tale ,4.25,2
Real Women Have Curves ,4.25,2
Seven Sisters ,4.25,2
Slow West ,4.25,2
Song of the Little Road ,4.25,2
Splendor in the Grass ,4.25,2
Stevie ,4.25,2
Super High Me ,4.25,2
"Sword of Doom, The ",4.25,2
"Tenant, The ",4.25,2
The Founder ,4.25,2
The Post ,4.25,2
The Square ,4.25,2
"Trip to Bountiful, The ",4.25,2
Vatel ,4.25,2
"Very Potter Musical, A ",4.25,2
Walkabout ,4.25,2
"Whole Wide World, The ",4.25,2
Why Don't You Play In Hell? ,4.25,2
Written on the Wind ,4.25,2
"Young Victoria, The ",4.25,2
'Til There Was You ,4.0,2
"11'09""01 - September 11 ",4.0,2
42 Up ,4.0,2
49 Up ,4.0,2
"5,000 Fingers of Dr. T, The ",4.0,2
7 Days in Hell ,4.0,2
A Pigeon Sat on a Branch Reflecting on Existence ,4.0,2
A Silent Voice ,4.0,2
Alexander Nevsky ,4.0,2
Ali: Fear Eats the Soul ,4.0,2
Amarcord ,4.0,2
Artemisia ,4.0,2
"Avventura, L' ",4.0,2
"Bang, Bang, You're Dead ",4.0,2
Bastard Out of Carolina ,4.0,2
Before the Rain ,4.0,2
"Better Tomorrow II, A ",4.0,2
"Boys of St. Vincent, The ",4.0,2
"Bridge at Remagen, The ",4.0,2
Bullet in the Head ,4.0,2
"Butcher Boy, The ",4.0,2
Butterfly ,4.0,2
"Caine Mutiny, The ",4.0,2
Captain Blood ,4.0,2
Casino Jack ,4.0,2
Coherence ,4.0,2
Conversations with Other Women ,4.0,2
Cries and Whispers ,4.0,2
Crows Zero ,4.0,2
Day of Wrath ,4.0,2
Days of Wine and Roses ,4.0,2
Dead Snow 2: Red vs. Dead ,4.0,2
Death Note Rewrite: Genshisuru Kami ,4.0,2
Death in Venice ,4.0,2
"Divo, Il ",4.0,2
Double Happiness ,4.0,2
Dragon Ball Z: Battle of Gods ,4.0,2
Dragon Ball Z: Cooler's Revenge ,4.0,2
Elmer Gantry ,4.0,2
Escape from Planet Earth ,4.0,2
"Fantastic Fear of Everything, A ",4.0,2
"Fantasticks, The ",4.0,2
Far From Home: The Adventures of Yellow Dog ,4.0,2
"Flight of the Phoenix, The ",4.0,2
For Roseanna ,4.0,2
Fruitvale Station ,4.0,2
Get Real ,4.0,2
"Good Earth, The ",4.0,2
Grand Hotel ,4.0,2
Groove ,4.0,2
Hard Core Logo ,4.0,2
Harry Brown ,4.0,2
"History of Future Folk, The ",4.0,2
"Hitch Hikers Guide to the Galaxy, The ",4.0,2
Horse Feathers ,4.0,2
HyperNormalisation ,4.0,2
Hysteria ,4.0,2
I Confess ,4.0,2
"Idiots, The ",4.0,2
In a World... ,4.0,2
In the Land of Women ,4.0,2
Interstate 60 ,4.0,2
It's My Party ,4.0,2
Jackass 3.5 ,4.0,2
John Adams ,4.0,2
John Dies at the End ,4.0,2
Kill the Irishman ,4.0,2
Kirikou and the Sorceress ,4.0,2
Kiss Me Deadly ,4.0,2
"Last Days, The ",4.0,2
Legend of the Guardians: The Owls of Ga'Hoole ,4.0,2
Liberty Heights ,4.0,2
Lions For Lambs ,4.0,2
"Little Foxes, The ",4.0,2
Machete Kills ,4.0,2
Maurice ,4.0,2
Metal: A Headbanger's Journey ,4.0,2
"Morning After, The ",4.0,2
Mrs. Parker and the Vicious Circle ,4.0,2
Mutant Aliens ,4.0,2
Neon Genesis Evangelion: Death & Rebirth ,4.0,2
Nicholas Nickleby ,4.0,2
Nico and Dani ,4.0,2
Obsession ,4.0,2
One Day in September ,4.0,2
"One, Two, Three ",4.0,2
Panic ,4.0,2
Paradise Now ,4.0,2
"Passage to India, A ",4.0,2
Pat and Mike ,4.0,2
Penn & Teller Get Killed ,4.0,2
Project A ,4.0,2
Random Harvest ,4.0,2
Recess: School's Out ,4.0,2
Requiem for a Heavyweight ,4.0,2
Richard Pryor Live on the Sunset Strip ,4.0,2
"Rome, Open City ",4.0,2
Safety Last! ,4.0,2
"Secret of Kells, The ",4.0,2
Shower ,4.0,2
"Signal, The ",4.0,2
State of Grace ,4.0,2
Stitch! The Movie ,4.0,2
Stone Reader ,4.0,2
Storks ,4.0,2
"Story of the Weeping Camel, The ",4.0,2
Strawberry and Chocolate ,4.0,2
"TV Set, The ",4.0,2
The Book of Life ,4.0,2
The Brand New Testament ,4.0,2
The Man in the Moon ,4.0,2
The Spiral Staircase ,4.0,2
Theremin: An Electronic Odyssey ,4.0,2
"Three Faces of Eve, The ",4.0,2
To End All Wars ,4.0,2
"Tree of Life, The ",4.0,2
"Trials of Henry Kissinger, The ",4.0,2
Triangle ,4.0,2
Turtle Diary ,4.0,2
"Waterdance, The ",4.0,2
We Don't Live Here Anymore ,4.0,2
Welcome to Woop-Woop ,4.0,2
"White Balloon, The ",4.0,2
Wilbur Wants to Kill Himself ,4.0,2
"Woman of Paris, A ",4.0,2
Woman of the Year ,4.0,2
"Wonderful, Horrible Life of Leni Riefenstahl, The ",4.0,2
Yankee Doodle Dandy ,4.0,2
"Yesterday, Today and Tomorrow ",4.0,2
Zombie ,4.0,2
About Adam ,3.75,2
Act of Valor ,3.75,2
All Good Things ,3.75,2
Angels with Dirty Faces ,3.75,2
Anvil! The Story of Anvil ,3.75,2
Asterix in America ,3.75,2
Asterix: The Land of the Gods ,3.75,2
Basic ,3.75,2
"Big Boss, The ",3.75,2
Big Eyes ,3.75,2
Bliss ,3.75,2
Blue Sky ,3.75,2
Burden of Dreams ,3.75,2
Burnt Offerings ,3.75,2
Calendar Girl ,3.75,2
Camille Claudel ,3.75,2
Car Wash ,3.75,2
"Century of the Self, The ",3.75,2
Charlotte Gray ,3.75,2
Chi-Raq ,3.75,2
Children of Dune ,3.75,2
Chris Rock: Bigger & Blacker ,3.75,2
"Competition, The ",3.75,2
"Cry in the Dark, A ",3.75,2
Cube 2: Hypercube ,3.75,2
Dear Frankie ,3.75,2
"Decline of Western Civilization, The ",3.75,2
Desk Set ,3.75,2
Destry Rides Again ,3.75,2
Diary of a Chambermaid ,3.75,2
District 13: Ultimatum ,3.75,2
Doctor Who: Last Christmas ,3.75,2
Dragon Ball Z: Super Android 13! ,3.75,2
Drive Angry ,3.75,2
Eros ,3.75,2
Extremities ,3.75,2
"Eyes of Tammy Faye, The ",3.75,2
Follow the Fleet ,3.75,2
For Whom the Bell Tolls ,3.75,2
Fubar ,3.75,2
Ghost in the Shell 2.0 ,3.75,2
Glory Road ,3.75,2
Gonzo: The Life and Work of Dr. Hunter S. Thompson ,3.75,2
"Hairdresser's Husband, The ",3.75,2
Halloweentown High ,3.75,2
Hardcore Henry ,3.75,2
Heaven ,3.75,2
"Hello, Dolly! ",3.75,2
High Tension ,3.75,2
"Honest Liar, An ",3.75,2
Iliza Shlesinger: Freezing Hot ,3.75,2
Infamous ,3.75,2
Intimate Strangers ,3.75,2
Iron Sky ,3.75,2
It Might Get Loud ,3.75,2
Jack Whitehall: At Large ,3.75,2
Jalla! Jalla! ,3.75,2
Keeping Up with the Joneses ,3.75,2
Kin-Dza-Dza! ,3.75,2
Knife in the Water ,3.75,2
Lenny ,3.75,2
"Librarian, The: The Curse of the Judas Chalice ",3.75,2
"Librarian: Quest for the Spear, The ",3.75,2
Lonesome Dove ,3.75,2
Luxo Jr. ,3.75,2
Man Up ,3.75,2
Mandela: Long Walk to Freedom ,3.75,2
Manufactured Landscapes ,3.75,2
"Mark of Zorro, The ",3.75,2
Martha Marcy May Marlene ,3.75,2
Mean Creek ,3.75,2
Micmacs ,3.75,2
"Midnight Clear, A ",3.75,2
Miss Potter ,3.75,2
Mission: Impossible - Fallout ,3.75,2
Mulholland Dr. ,3.75,2
National Velvet ,3.75,2
Need for Speed ,3.75,2
Noises Off... ,3.75,2
Nowhere in Africa ,3.75,2
Office Romance ,3.75,2
Okja ,3.75,2
Only God Forgives ,3.75,2
Ordet ,3.75,2
Pat Garrett and Billy the Kid ,3.75,2
Pelle the Conqueror ,3.75,2
"People Under the Stairs, The ",3.75,2
Police Story 2 ,3.75,2
Pontypool ,3.75,2
Project A 2 ,3.75,2
Raising Victor Vargas ,3.75,2
Rapid Fire ,3.75,2
Remember Me ,3.75,2
Resident Evil: Retribution ,3.75,2
Rubber ,3.75,2
Scouts Guide to the Zombie Apocalypse ,3.75,2
Sherlock Holmes: Dressed to Kill ,3.75,2
"Short Film About Killing, A ",3.75,2
Short Term 12 ,3.75,2
Silence ,3.75,2
"Snowman, The ",3.75,2
Soul Plane ,3.75,2
Spiral ,3.75,2
Stoker ,3.75,2
Take Shelter ,3.75,2
Take the Lead ,3.75,2
